time,shortwave_radiation,cloud_cover,hour
2023-09-14T22:00,0.0,15,22
2023-09-14T23:00,0.0,11,23
2023-09-15T00:00,0.0,7,0
2023-09-15T01:00,0.0,8,1
2023-09-15T02:00,0.0,31,2
2023-09-15T03:00,0.0,98,3
2023-09-15T04:00,0.0,99,4
2023-09-15T05:00,0.0,99,5
2023-09-15T06:00,0.0,100,6
2023-09-15T07:00,0.0,100,7
2023-09-15T08:00,6.0,100,8
2023-09-15T09:00,91.0,93,9
2023-09-15T10:00,247.0,100,10
2023-09-15T11:00,329.0,100,11
2023-09-15T12:00,366.0,100,12
2023-09-15T13:00,295.0,100,13
2023-09-15T14:00,158.0,100,14
2023-09-15T15:00,106.0,100,15
2023-09-15T16:00,46.0,100,16
2023-09-15T17:00,19.0,100,17
2023-09-15T18:00,13.0,100,18
2023-09-15T19:00,61.0,100,19
2023-09-15T20:00,39.0,66,20
2023-09-15T21:00,0.0,42,21
2023-09-15T22:00,0.0,51,22
2023-09-15T23:00,0.0,97,23
2023-09-16T00:00,0.0,73,0
2023-09-16T01:00,0.0,79,1
2023-09-16T02:00,0.0,8,2
2023-09-16T03:00,0.0,94,3
2023-09-16T04:00,0.0,90,4
2023-09-16T05:00,0.0,45,5
2023-09-16T06:00,0.0,87,6
2023-09-16T07:00,0.0,100,7
2023-09-16T08:00,6.0,98,8
2023-09-16T09:00,91.0,94,9
2023-09-16T10:00,267.0,1,10
2023-09-16T11:00,456.0,18,11
2023-09-16T12:00,569.0,80,12
2023-09-16T13:00,575.0,89,13
2023-09-16T14:00,666.0,14,14
2023-09-16T15:00,728.0,39,15
2023-09-16T16:00,631.0,47,16
2023-09-16T17:00,530.0,97,17
2023-09-16T18:00,361.0,97,18
2023-09-16T19:00,186.0,81,19
2023-09-16T20:00,43.0,86,20
2023-09-16T21:00,0.0,71,21
2023-09-16T22:00,0.0,84,22
2023-09-16T23:00,0.0,95,23
2023-09-17T00:00,0.0,69,0
2023-09-17T01:00,0.0,38,1
2023-09-17T02:00,0.0,49,2
2023-09-17T03:00,0.0,42,3
2023-09-17T04:00,0.0,40,4
2023-09-17T05:00,0.0,61,5
2023-09-17T06:00,0.0,99,6
2023-09-17T07:00,0.0,2,7
2023-09-17T08:00,6.0,0,8
2023-09-17T09:00,107.0,11,9
2023-09-17T10:00,279.0,64,10
2023-09-17T11:00,453.0,71,11
2023-09-17T12:00,522.0,100,12
2023-09-17T13:00,307.0,93,13
2023-09-17T14:00,496.0,32,14
2023-09-17T15:00,656.0,0,15
2023-09-17T16:00,660.0,0,16
2023-09-17T17:00,532.0,2,17
2023-09-17T18:00,370.0,9,18
2023-09-17T19:00,190.0,68,19
2023-09-17T20:00,39.0,65,20
2023-09-17T21:00,0.0,43,21
2023-09-17T22:00,0.0,100,22
2023-09-17T23:00,0.0,100,23
2023-09-18T00:00,0.0,100,0
2023-09-18T01:00,0.0,100,1
2023-09-18T02:00,0.0,100,2
2023-09-18T03:00,0.0,100,3
2023-09-18T04:00,0.0,100,4
2023-09-18T05:00,0.0,100,5
2023-09-18T06:00,0.0,100,6
2023-09-18T07:00,0.0,100,7
2023-09-18T08:00,3.0,86,8
2023-09-18T09:00,76.0,22,9
2023-09-18T10:00,254.0,26,10
2023-09-18T11:00,447.0,98,11
2023-09-18T12:00,575.0,100,12
2023-09-18T13:00,646.0,100,13
2023-09-18T14:00,713.0,99,14
2023-09-18T15:00,661.0,100,15
2023-09-18T16:00,594.0,100,16
2023-09-18T17:00,427.0,100,17
2023-09-18T18:00,333.0,100,18
2023-09-18T19:00,160.0,96,19
2023-09-18T20:00,37.0,100,20
2023-09-18T21:00,0.0,100,21
2023-09-18T22:00,0.0,100,22
2023-09-18T23:00,0.0,100,23
2023-09-19T00:00,0.0,100,0
2023-09-19T01:00,0.0,98,1
2023-09-19T02:00,0.0,71,2
2023-09-19T03:00,0.0,99,3
2023-09-19T04:00,0.0,77,4
2023-09-19T05:00,0.0,56,5
2023-09-19T06:00,0.0,94,6
2023-09-19T07:00,0.0,95,7
2023-09-19T08:00,5.0,92,8
2023-09-19T09:00,94.0,95,9
2023-09-19T10:00,265.0,64,10
2023-09-19T11:00,435.0,80,11
2023-09-19T12:00,570.0,100,12
2023-09-19T13:00,563.0,100,13
2023-09-19T14:00,437.0,100,14
2023-09-19T15:00,441.0,100,15
2023-09-19T16:00,390.0,100,16
2023-09-19T17:00,246.0,100,17
2023-09-19T18:00,172.0,100,18
2023-09-19T19:00,93.0,100,19
2023-09-19T20:00,23.0,100,20
2023-09-19T21:00,0.0,100,21
2023-09-19T22:00,0.0,100,22
2023-09-19T23:00,0.0,100,23
2023-09-20T00:00,0.0,100,0
2023-09-20T01:00,0.0,100,1
2023-09-20T02:00,0.0,100,2
2023-09-20T03:00,0.0,100,3
2023-09-20T04:00,0.0,100,4
2023-09-20T05:00,0.0,99,5
2023-09-20T06:00,0.0,99,6
2023-09-20T07:00,0.0,100,7
2023-09-20T08:00,3.0,100,8
2023-09-20T09:00,65.0,100,9
2023-09-20T10:00,129.0,100,10
2023-09-20T11:00,234.0,100,11
2023-09-20T12:00,271.0,100,12
2023-09-20T13:00,481.0,100,13
2023-09-20T14:00,594.0,97,14
2023-09-20T15:00,53.0,99,15
2023-09-20T16:00,386.0,91,16
2023-09-20T17:00,406.0,46,17
2023-09-20T18:00,239.0,63,18
2023-09-20T19:00,147.0,25,19
2023-09-20T20:00,31.0,6,20
2023-09-20T21:00,0.0,1,21
2023-09-20T22:00,0.0,10,22
2023-09-20T23:00,0.0,14,23
2023-09-21T00:00,0.0,3,0
2023-09-21T01:00,0.0,26,1
2023-09-21T02:00,0.0,0,2
2023-09-21T03:00,0.0,2,3
2023-09-21T04:00,0.0,44,4
2023-09-21T05:00,0.0,99,5
2023-09-21T06:00,0.0,69,6
2023-09-21T07:00,0.0,55,7
2023-09-21T08:00,4.0,100,8
2023-09-21T09:00,91.0,100,9
2023-09-21T10:00,189.0,100,10
2023-09-21T11:00,320.0,100,11
2023-09-21T12:00,389.0,96,12
2023-09-21T13:00,565.0,99,13
2023-09-21T14:00,640.0,97,14
2023-09-21T15:00,603.0,89,15
2023-09-21T16:00,604.0,96,16
2023-09-21T17:00,439.0,100,17
2023-09-21T18:00,251.0,97,18
2023-09-21T19:00,131.0,80,19
2023-09-21T20:00,27.0,100,20
2023-09-21T21:00,0.0,100,21
2023-09-21T22:00,0.0,100,22
2023-09-21T23:00,0.0,100,23
2023-09-22T00:00,0.0,100,0
2023-09-22T01:00,0.0,100,1
2023-09-22T02:00,0.0,100,2
2023-09-22T03:00,0.0,100,3
2023-09-22T04:00,0.0,100,4
2023-09-22T05:00,0.0,100,5
2023-09-22T06:00,0.0,99,6
2023-09-22T07:00,0.0,64,7
2023-09-22T08:00,3.0,3,8
2023-09-22T09:00,100.0,0,9
2023-09-22T10:00,280.0,0,10
2023-09-22T11:00,459.0,0,11
2023-09-22T12:00,608.0,0,12
2023-09-22T13:00,720.0,0,13
2023-09-22T14:00,747.0,0,14
2023-09-22T15:00,735.0,31,15
2023-09-22T16:00,624.0,8,16
2023-09-22T17:00,529.0,0,17
2023-09-22T18:00,368.0,0,18
2023-09-22T19:00,181.0,0,19
2023-09-22T20:00,30.0,0,20
2023-09-22T21:00,0.0,4,21
2023-09-22T22:00,0.0,0,22
2023-09-22T23:00,0.0,0,23
2023-09-23T00:00,0.0,1,0
2023-09-23T01:00,0.0,0,1
2023-09-23T02:00,0.0,0,2
2023-09-23T03:00,0.0,87,3
2023-09-23T04:00,0.0,95,4
2023-09-23T05:00,0.0,36,5
2023-09-23T06:00,0.0,13,6
2023-09-23T07:00,0.0,12,7
2023-09-23T08:00,3.0,7,8
2023-09-23T09:00,94.0,1,9
2023-09-23T10:00,265.0,0,10
2023-09-23T11:00,443.0,0,11
2023-09-23T12:00,601.0,0,12
2023-09-23T13:00,698.0,0,13
2023-09-23T14:00,748.0,1,14
2023-09-23T15:00,629.0,23,15
2023-09-23T16:00,548.0,10,16
2023-09-23T17:00,493.0,35,17
2023-09-23T18:00,306.0,1,18
2023-09-23T19:00,167.0,0,19
2023-09-23T20:00,26.0,0,20
2023-09-23T21:00,0.0,6,21
2023-09-23T22:00,0.0,49,22
2023-09-23T23:00,0.0,5,23
2023-09-24T00:00,0.0,10,0
2023-09-24T01:00,0.0,2,1
2023-09-24T02:00,0.0,7,2
2023-09-24T03:00,0.0,14,3
2023-09-24T04:00,0.0,11,4
2023-09-24T05:00,0.0,2,5
2023-09-24T06:00,0.0,3,6
2023-09-24T07:00,0.0,6,7
2023-09-24T08:00,2.0,26,8
2023-09-24T09:00,88.0,31,9
2023-09-24T10:00,255.0,24,10
2023-09-24T11:00,417.0,25,11
2023-09-24T12:00,487.0,36,12
2023-09-24T13:00,596.0,29,13
2023-09-24T14:00,570.0,16,14
2023-09-24T15:00,693.0,66,15
2023-09-24T16:00,605.0,75,16
2023-09-24T17:00,497.0,62,17
2023-09-24T18:00,340.0,6,18
2023-09-24T19:00,164.0,1,19
2023-09-24T20:00,24.0,0,20
2023-09-24T21:00,0.0,11,21
2023-09-24T22:00,0.0,48,22
2023-09-24T23:00,0.0,3,23
2023-09-25T00:00,0.0,3,0
2023-09-25T01:00,0.0,0,1
2023-09-25T02:00,0.0,0,2
2023-09-25T03:00,0.0,0,3
2023-09-25T04:00,0.0,0,4
2023-09-25T05:00,0.0,0,5
2023-09-25T06:00,0.0,10,6
2023-09-25T07:00,0.0,21,7
2023-09-25T08:00,2.0,25,8
2023-09-25T09:00,85.0,42,9
2023-09-25T10:00,240.0,23,10
2023-09-25T11:00,400.0,6,11
2023-09-25T12:00,549.0,0,12
2023-09-25T13:00,666.0,0,13
2023-09-25T14:00,719.0,0,14
2023-09-25T15:00,703.0,0,15
2023-09-25T16:00,629.0,0,16
2023-09-25T17:00,503.0,0,17
2023-09-25T18:00,339.0,0,18
2023-09-25T19:00,160.0,0,19
2023-09-25T20:00,22.0,0,20
2023-09-25T21:00,0.0,0,21
2023-09-25T22:00,0.0,0,22
2023-09-25T23:00,0.0,0,23
2023-09-26T00:00,0.0,0,0
2023-09-26T01:00,0.0,0,1
2023-09-26T02:00,0.0,0,2
2023-09-26T03:00,0.0,0,3
2023-09-26T04:00,0.0,0,4
2023-09-26T05:00,0.0,1,5
2023-09-26T06:00,0.0,6,6
2023-09-26T07:00,0.0,11,7
2023-09-26T08:00,2.0,6,8
2023-09-26T09:00,84.0,10,9
2023-09-26T10:00,247.0,7,10
2023-09-26T11:00,422.0,0,11
2023-09-26T12:00,573.0,0,12
2023-09-26T13:00,667.0,0,13
2023-09-26T14:00,709.0,1,14
2023-09-26T15:00,698.0,1,15
2023-09-26T16:00,621.0,0,16
2023-09-26T17:00,497.0,0,17
2023-09-26T18:00,333.0,0,18
2023-09-26T19:00,155.0,0,19
2023-09-26T20:00,19.0,0,20
2023-09-26T21:00,0.0,0,21
2023-09-26T22:00,0.0,13,22
2023-09-26T23:00,0.0,23,23
2023-09-27T00:00,0.0,0,0
2023-09-27T01:00,0.0,0,1
2023-09-27T02:00,0.0,0,2
2023-09-27T03:00,0.0,8,3
2023-09-27T04:00,0.0,0,4
2023-09-27T05:00,0.0,0,5
2023-09-27T06:00,0.0,0,6
2023-09-27T07:00,0.0,0,7
2023-09-27T08:00,2.0,0,8
2023-09-27T09:00,82.0,0,9
2023-09-27T10:00,250.0,0,10
2023-09-27T11:00,430.0,0,11
2023-09-27T12:00,575.0,0,12
2023-09-27T13:00,674.0,4,13
2023-09-27T14:00,715.0,37,14
2023-09-27T15:00,695.0,9,15
2023-09-27T16:00,618.0,6,16
2023-09-27T17:00,491.0,4,17
2023-09-27T18:00,327.0,14,18
2023-09-27T19:00,149.0,35,19
2023-09-27T20:00,17.0,70,20
2023-09-27T21:00,0.0,99,21
2023-09-27T22:00,0.0,100,22
2023-09-27T23:00,0.0,96,23
2023-09-28T00:00,0.0,35,0
2023-09-28T01:00,0.0,58,1
2023-09-28T02:00,0.0,99,2
2023-09-28T03:00,0.0,100,3
2023-09-28T04:00,0.0,69,4
2023-09-28T05:00,0.0,65,5
2023-09-28T06:00,0.0,69,6
2023-09-28T07:00,0.0,100,7
2023-09-28T08:00,1.0,100,8
2023-09-28T09:00,57.0,100,9
2023-09-28T10:00,193.0,100,10
2023-09-28T11:00,372.0,69,11
2023-09-28T12:00,552.0,35,12
2023-09-28T13:00,657.0,55,13
2023-09-28T14:00,697.0,84,14
2023-09-28T15:00,675.0,36,15
2023-09-28T16:00,602.0,57,16
2023-09-28T17:00,478.0,85,17
2023-09-28T18:00,316.0,63,18
2023-09-28T19:00,142.0,4,19
2023-09-28T20:00,15.0,16,20
2023-09-28T21:00,0.0,5,21
2023-09-28T22:00,0.0,0,22
2023-09-28T23:00,0.0,0,23
2023-09-29T00:00,0.0,0,0
2023-09-29T01:00,0.0,0,1
2023-09-29T02:00,0.0,0,2
2023-09-29T03:00,0.0,0,3
2023-09-29T04:00,0.0,0,4
2023-09-29T05:00,0.0,0,5
2023-09-29T06:00,0.0,0,6
2023-09-29T07:00,0.0,0,7
2023-09-29T08:00,1.0,0,8
2023-09-29T09:00,77.0,1,9
2023-09-29T10:00,242.0,12,10
2023-09-29T11:00,414.0,21,11
2023-09-29T12:00,553.0,9,12
2023-09-29T13:00,649.0,3,13
2023-09-29T14:00,692.0,1,14
2023-09-29T15:00,672.0,6,15
2023-09-29T16:00,588.0,10,16
2023-09-29T17:00,455.0,2,17
2023-09-29T18:00,299.0,6,18
2023-09-29T19:00,137.0,10,19
2023-09-29T20:00,14.0,1,20
2023-09-29T21:00,0.0,1,21
2023-09-29T22:00,0.0,0,22
2023-09-29T23:00,0.0,0,23
2023-09-30T00:00,0.0,0,0
2023-09-30T01:00,0.0,1,1
2023-09-30T02:00,0.0,1,2
2023-09-30T03:00,0.0,0,3
2023-09-30T04:00,0.0,0,4
2023-09-30T05:00,0.0,0,5
2023-09-30T06:00,0.0,0,6
2023-09-30T07:00,0.0,0,7
2023-09-30T08:00,1.0,0,8
2023-09-30T09:00,76.0,0,9
2023-09-30T10:00,242.0,0,10
2023-09-30T11:00,412.0,0,11
2023-09-30T12:00,553.0,0,12
2023-09-30T13:00,649.0,0,13
2023-09-30T14:00,690.0,0,14
2023-09-30T15:00,675.0,0,15
2023-09-30T16:00,600.0,0,16
2023-09-30T17:00,475.0,0,17
2023-09-30T18:00,311.0,0,18
2023-09-30T19:00,135.0,0,19
2023-09-30T20:00,12.0,0,20
2023-09-30T21:00,0.0,0,21
2023-09-30T22:00,0.0,0,22
2023-09-30T23:00,0.0,0,23
